Airline,Source,Destination,Duration,Total stops,Price,Date
"Turkish Airlines, Aeroflot",MEX,PAR,16h 05m ,2 stops ,"2,155 NIS ",30/04/2023
KLM,MEX,PAR,16h 20m ,2 stops ,"2,242 NIS ",30/04/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"2,940 NIS ",30/04/2023
"Oman Air, Qatar Airways",MEX,PAR,15h 55m ,2 stops ,"2,997 NIS ",30/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,171 NIS ",30/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,461 NIS ",30/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,489 NIS ",30/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,489 NIS ",30/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,489 NIS ",30/04/2023
"Etihad Airways, Air Serbia",MEX,PAR,16h 35m ,3 stops ,"1,494 NIS ",30/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,533 NIS ",30/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,603 NIS ",30/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,616 NIS ",30/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,619 NIS ",30/04/2023
"Gulf Air, KLM",MEX,PAR,19h 00m ,3 stops ,"1,645 NIS ",30/04/2023
Multiple Airlines,MEX,PAR,18h 10m ,3 stops ,"1,646 NIS ",30/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,680 NIS ",30/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,682 NIS ",30/04/2023
"Egypt Air, Air France",MEX,PAR,20h 05m ,3 stops ,"1,836 NIS ",30/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,843 NIS ",30/04/2023
"Gulf Air, KLM",MEX,PAR,17h 30m ,3 stops ,"1,986 NIS ",30/04/2023
Multiple Airlines,MEX,PAR,16h 50m ,3 stops ,"4,254 NIS ",30/04/2023
"SAUDIA, Air France",MEX,PAR,17h 55m ,2 stops ,"9,510 NIS ",30/04/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,327 NIS ",31/04/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,317 NIS ",31/04/2023
KLM,MEX,PAR,16h 20m ,1 stop ,"2,295 NIS ",31/04/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,317 NIS ",31/04/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",31/04/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",31/04/2023
"Pegasus Airlines, Aeroflot",MEX,PAR,27h 15m ,2 stops ,981 NIS ,31/04/2023
"Pegasus Airlines, Air Serbia",MEX,PAR,15h 50m ,2 stops ,"1,591 NIS ",31/04/2023
"British Airways, Finnair",MEX,PAR,18h 45m ,2 stops ,"1,781 NIS ",31/04/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,166 NIS ",31/04/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,171 NIS ",31/04/2023
KLM,MEX,PAR,16h 20m ,2 stops ,"2,244 NIS ",31/04/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"2,728 NIS ",31/04/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"2,728 NIS ",31/04/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"2,847 NIS ",31/04/2023
"SAUDIA, KLM",MEX,PAR,13h 50m ,2 stops ,"3,031 NIS ",31/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,171 NIS ",31/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,340 NIS ",31/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,514 NIS ",31/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,646 NIS ",31/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,670 NIS ",31/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,670 NIS ",31/04/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,695 NIS ",31/04/2023
"Gulf Air, LOT",MEX,PAR,21h 10m ,3 stops ,"1,703 NIS ",31/04/2023
"Gulf Air, KLM",MEX,PAR,17h 30m ,3 stops ,"1,732 NIS ",31/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,733 NIS ",31/04/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,741 NIS ",31/04/2023
"Egypt Air, Air France",MEX,PAR,20h 05m ,3 stops ,"1,796 NIS ",31/04/2023
Multiple Airlines,MEX,PAR,19h 45m ,3 stops ,"1,866 NIS ",31/04/2023
"Gulf Air, KLM",MEX,PAR,18h 30m ,3 stops ,"1,885 NIS ",31/04/2023
"SAUDIA, airBaltic",MEX,PAR,17h 40m ,2 stops ,"2,909 NIS ",31/04/2023
"SAUDIA, Finnair",MEX,PAR,17h 05m ,2 stops ,"2,931 NIS ",31/04/2023
"SAUDIA, Air France",MEX,PAR,17h 55m ,2 stops ,"4,654 NIS ",31/04/2023
Multiple Airlines,MEX,PAR,17h 20m ,3 stops ,"3,043 NIS ",31/04/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",31/04/2023
"SAUDIA, KLM",MEX,PAR,16h 30m ,2 stops ,"8,516 NIS ",31/04/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,341 NIS ",01/05/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,331 NIS ",01/05/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",01/05/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",01/05/2023
"Pegasus Airlines, Aeroflot",MEX,PAR,27h 15m ,2 stops ,"1,022 NIS ",01/05/2023
"Pegasus Airlines, Air Serbia",MEX,PAR,15h 50m ,2 stops ,"1,530 NIS ",01/05/2023
"Aegean Airlines, Finnair",MEX,PAR,16h 30m ,2 stops ,"1,633 NIS ",01/05/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,024 NIS ",01/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,14h 55m ,2 stops ,"2,084 NIS ",01/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,19h 45m ,2 stops ,"2,105 NIS ",01/05/2023
"SAUDIA, Air France",MEX,PAR,15h 05m ,2 stops ,"2,996 NIS ",01/05/2023
"Oman Air, Qatar Airways",MEX,PAR,15h 55m ,2 stops ,"3,062 NIS ",01/05/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"3,070 NIS ",01/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,355 NIS ",01/05/2023
"Etihad Airways, Air Serbia",MEX,PAR,16h 40m ,3 stops ,"1,356 NIS ",01/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,362 NIS ",01/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,396 NIS ",01/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,396 NIS ",01/05/2023
Multiple Airlines,MEX,PAR,18h 05m ,3 stops ,"1,452 NIS ",01/05/2023
"Aegean Airlines, Finnair",MEX,PAR,16h 30m ,3 stops ,"1,673 NIS ",01/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,691 NIS ",01/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,691 NIS ",01/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,499 NIS ",01/05/2023
"SAUDIA, KLM",MEX,PAR,16h 30m ,2 stops ,"8,516 NIS ",01/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"9,332 NIS ",01/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"9,332 NIS ",01/05/2023
"SAUDIA, KLM",MEX,PAR,14h 25m ,2 stops ,"9,345 NIS ",01/05/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,285 NIS ",02/05/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,196 NIS ",02/05/2023
Multiple Airlines,MEX,PAR,38h 35m ,3 stops ,"1,450 NIS ",02/05/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,196 NIS ",02/05/2023
KLM,MEX,PAR,16h 20m ,1 stop ,"2,325 NIS ",02/05/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",02/05/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",02/05/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,083 NIS ",02/05/2023
KLM,MEX,PAR,16h 20m ,2 stops ,"2,244 NIS ",02/05/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"2,566 NIS ",02/05/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"2,566 NIS ",02/05/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"2,940 NIS ",02/05/2023
"SAUDIA, Air France",MEX,PAR,14h 40m ,2 stops ,"3,399 NIS ",02/05/2023
"Gulf Air, Brussels Airlines",MEX,PAR,20h 55m ,3 stops ,"2,552 NIS ",02/05/2023
"Pegasus Airlines, LOT",MEX,PAR,14h 30m ,3 stops ,"2,991 NIS ",02/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,499 NIS ",02/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",02/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",02/05/2023
"SAUDIA, KLM",MEX,PAR,15h 45m ,2 stops ,"8,547 NIS ",02/05/2023
"SAUDIA, KLM",MEX,PAR,16h 05m ,2 stops ,"9,368 NIS ",02/05/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,221 NIS ",03/05/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,209 NIS ",03/05/2023
"Pegasus Airlines, Aeroflot",MEX,PAR,27h 15m ,2 stops ,"1,141 NIS ",03/05/2023
KLM,MEX,PAR,16h 20m ,1 stop ,"2,325 NIS ",03/05/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",03/05/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",03/05/2023
"Pegasus Airlines, Air Serbia",MEX,PAR,15h 50m ,2 stops ,"1,530 NIS ",03/05/2023
"Turkish Airlines, Aeroflot",MEX,PAR,16h 05m ,2 stops ,"2,156 NIS ",03/05/2023
KLM,MEX,PAR,16h 20m ,2 stops ,"2,244 NIS ",03/05/2023
"SAUDIA, Finnair",MEX,PAR,17h 05m ,2 stops ,"2,926 NIS ",03/05/2023
"Oman Air, Qatar Airways",MEX,PAR,15h 55m ,2 stops ,"2,929 NIS ",03/05/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"2,940 NIS ",03/05/2023
"SAUDIA, Air France",MEX,PAR,15h 30m ,2 stops ,"3,000 NIS ",03/05/2023
"SAUDIA, KLM",MEX,PAR,13h 50m ,2 stops ,"3,026 NIS ",03/05/2023
"Etihad Airways, Air Serbia",MEX,PAR,16h 40m ,3 stops ,"1,356 NIS ",03/05/2023
Multiple Airlines,MEX,PAR,20h 45m ,3 stops ,"1,450 NIS ",03/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,487 NIS ",03/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,487 NIS ",03/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,525 NIS ",03/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,585 NIS ",03/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,741 NIS ",03/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,742 NIS ",03/05/2023
"Turkish Airlines, airBaltic",MEX,PAR,18h 35m ,3 stops ,"2,166 NIS ",03/05/2023
"SAUDIA, Air France",MEX,PAR,17h 55m ,2 stops ,"4,146 NIS ",03/05/2023
"SAUDIA, Air France",MEX,PAR,17h 15m ,2 stops ,"6,883 NIS ",03/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,499 NIS ",03/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",03/05/2023
"SAUDIA, KLM",MEX,PAR,16h 30m ,2 stops ,"8,516 NIS ",03/05/2023
"SAUDIA, KLM",MEX,PAR,13h 50m ,2 stops ,"8,520 NIS ",03/05/2023
"SAUDIA, KLM",MEX,PAR,16h 20m ,2 stops ,"8,581 NIS ",03/05/2023
"SAUDIA, KLM",MEX,PAR,16h 20m ,2 stops ,"8,581 NIS ",03/05/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,195 NIS ",04/05/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,195 NIS ",04/05/2023
"Etihad Airways, Air Serbia",MEX,PAR,17h 00m ,3 stops ,"1,394 NIS ",04/05/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,195 NIS ",04/05/2023
KLM,MEX,PAR,16h 20m ,1 stop ,"2,325 NIS ",04/05/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",04/05/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",04/05/2023
"Pegasus Airlines, Air Serbia",MEX,PAR,16h 10m ,2 stops ,"1,576 NIS ",04/05/2023
"Aegean Airlines, Bulgaria Air",MEX,PAR,15h 15m ,2 stops ,"1,715 NIS ",04/05/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,084 NIS ",04/05/2023
KLM,MEX,PAR,16h 20m ,2 stops ,"2,245 NIS ",04/05/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"2,373 NIS ",04/05/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"2,566 NIS ",04/05/2023
"Etihad Airways, KLM",MEX,PAR,17h 15m ,2 stops ,"2,895 NIS ",04/05/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"2,940 NIS ",04/05/2023
"SAUDIA, KLM",MEX,PAR,18h 50m ,2 stops ,"3,090 NIS ",04/05/2023
"SAUDIA, Air France",MEX,PAR,17h 55m ,2 stops ,"3,180 NIS ",04/05/2023
"Aegean Airlines, airBaltic",MEX,PAR,17h 05m ,3 stops ,"1,454 NIS ",04/05/2023
"Aegean Airlines, Finnair",MEX,PAR,16h 30m ,3 stops ,"1,834 NIS ",04/05/2023
"Egypt Air, Air Serbia",MEX,PAR,17h 25m ,3 stops ,"2,076 NIS ",04/05/2023
"SAUDIA, Air France",MEX,PAR,19h 50m ,2 stops ,"3,180 NIS ",04/05/2023
"SAUDIA, Air France",MEX,PAR,17h 15m ,2 stops ,"5,557 NIS ",04/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,499 NIS ",04/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",04/05/2023
"SAUDIA, KLM",MEX,PAR,15h 45m ,2 stops ,"8,547 NIS ",04/05/2023
"SAUDIA, KLM",MEX,PAR,16h 05m ,2 stops ,"9,368 NIS ",04/05/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,222 NIS ",06/05/2023
"Turkish Airlines, Aeroflot",MEX,PAR,19h 00m ,1 stop ,"1,808 NIS ",06/05/2023
"Pegasus Airlines, Aeroflot",MEX,PAR,27h 15m ,2 stops ,966 NIS ,06/05/2023
KLM,MEX,PAR,16h 20m ,1 stop ,"2,295 NIS ",06/05/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,209 NIS ",06/05/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",06/05/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",06/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,14h 50m ,2 stops ,"1,825 NIS ",06/05/2023
"Gulf Air, Aeroflot",MEX,PAR,18h 40m ,2 stops ,"1,987 NIS ",06/05/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,088 NIS ",06/05/2023
"Turkish Airlines, Aeroflot",MEX,PAR,16h 05m ,2 stops ,"2,118 NIS ",06/05/2023
KLM,MEX,PAR,16h 20m ,2 stops ,"2,245 NIS ",06/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,19h 40m ,2 stops ,"2,022 NIS ",06/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,19h 40m ,2 stops ,"2,059 NIS ",06/05/2023
"Turkish Airlines, KLM",MEX,PAR,19h 20m ,2 stops ,"2,143 NIS ",06/05/2023
"Royal Jordanian, Aeroflot",MEX,PAR,18h 25m ,2 stops ,"2,161 NIS ",06/05/2023
"Turkish Airlines, LOT",MEX,PAR,18h 25m ,2 stops ,"2,164 NIS ",06/05/2023
"Emirates, Aeroflot",MEX,PAR,15h 35m ,2 stops ,"2,279 NIS ",06/05/2023
"SAUDIA, Air France",MEX,PAR,18h 05m ,2 stops ,"2,754 NIS ",06/05/2023
"Oman Air, Qatar Airways",MEX,PAR,15h 55m ,2 stops ,"2,929 NIS ",06/05/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"2,940 NIS ",06/05/2023
Multiple Airlines,MEX,PAR,18h 50m ,3 stops ,"1,192 NIS ",06/05/2023
"Etihad Airways, Air Serbia",MEX,PAR,16h 35m ,3 stops ,"1,334 NIS ",06/05/2023
Multiple Airlines,MEX,PAR,18h 10m ,3 stops ,"1,499 NIS ",06/05/2023
"Egypt Air, airBaltic",MEX,PAR,21h 00m ,3 stops ,"2,095 NIS ",06/05/2023
"Turkish Airlines, airBaltic",MEX,PAR,18h 35m ,3 stops ,"2,099 NIS ",06/05/2023
"Turkish Airlines, Finnair",MEX,PAR,18h 00m ,3 stops ,"2,169 NIS ",06/05/2023
"Gulf Air, KLM",MEX,PAR,19h 00m ,3 stops ,"2,322 NIS ",06/05/2023
"Royal Jordanian, KLM",MEX,PAR,18h 45m ,3 stops ,"2,350 NIS ",06/05/2023
"Royal Jordanian, Air Serbia",MEX,PAR,14h 15m ,3 stops ,"2,354 NIS ",06/05/2023
"Royal Jordanian, Air France",MEX,PAR,17h 20m ,3 stops ,"2,483 NIS ",06/05/2023
"Royal Jordanian, KLM",MEX,PAR,18h 45m ,3 stops ,"2,496 NIS ",06/05/2023
"Royal Jordanian, airBaltic",MEX,PAR,18h 15m ,3 stops ,"2,560 NIS ",06/05/2023
Multiple Airlines,MEX,PAR,18h 50m ,3 stops ,"2,639 NIS ",06/05/2023
"Etihad Airways, Air France",MEX,PAR,15h 25m ,2 stops ,"3,033 NIS ",06/05/2023
"SAUDIA, Air France",MEX,PAR,17h 55m ,2 stops ,"3,180 NIS ",06/05/2023
"Turkish Airlines, airBaltic",MEX,PAR,18h 50m ,3 stops ,"2,694 NIS ",06/05/2023
"Turkish Airlines, airBaltic",MEX,PAR,18h 50m ,3 stops ,"2,694 NIS ",06/05/2023
Multiple Airlines,MEX,PAR,18h 35m ,3 stops ,"3,071 NIS ",06/05/2023
Multiple Airlines,MEX,PAR,16h 50m ,3 stops ,"4,156 NIS ",06/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,499 NIS ",06/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",06/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",06/05/2023
"SAUDIA, KLM",MEX,PAR,15h 45m ,2 stops ,"8,547 NIS ",06/05/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,432 NIS ",07/05/2023
Qatar Airways,MEX,PAR,8h 00m ,1 stop ,"2,318 NIS ",07/05/2023
"Pegasus Airlines, Aeroflot",MEX,PAR,27h 15m ,2 stops ,"1,179 NIS ",07/05/2023
Qatar Airways,MEX,PAR,14h 40m ,1 stop ,"2,318 NIS ",07/05/2023
KLM,MEX,PAR,16h 20m ,1 stop ,"2,498 NIS ",07/05/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",07/05/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",07/05/2023
"Pegasus Airlines, Air Serbia",MEX,PAR,15h 50m ,2 stops ,"1,581 NIS ",07/05/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,015 NIS ",07/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,2 stops ,"2,049 NIS ",07/05/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,129 NIS ",07/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,19h 45m ,2 stops ,"2,132 NIS ",07/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,19h 45m ,2 stops ,"2,163 NIS ",07/05/2023
KLM,MEX,PAR,16h 20m ,2 stops ,"2,479 NIS ",07/05/2023
"SAUDIA, airBaltic",MEX,PAR,17h 40m ,2 stops ,"2,852 NIS ",07/05/2023
"Etihad Airways, Air France",MEX,PAR,15h 25m ,2 stops ,"3,033 NIS ",07/05/2023
"SAUDIA, Air France",MEX,PAR,17h 55m ,2 stops ,"3,180 NIS ",07/05/2023
"SAUDIA, Air France",MEX,PAR,19h 50m ,2 stops ,"3,180 NIS ",07/05/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"3,289 NIS ",07/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,370 NIS ",07/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,14h 40m ,3 stops ,"1,399 NIS ",07/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,468 NIS ",07/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,533 NIS ",07/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,533 NIS ",07/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,568 NIS ",07/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,606 NIS ",07/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,634 NIS ",07/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,908 NIS ",07/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"2,002 NIS ",07/05/2023
"Turkish Airlines, airBaltic",MEX,PAR,18h 35m ,3 stops ,"2,184 NIS ",07/05/2023
"Pegasus Airlines, LOT",MEX,PAR,14h 30m ,3 stops ,"2,887 NIS ",07/05/2023
"SAUDIA, LOT",MEX,PAR,17h 30m ,2 stops ,"3,210 NIS ",07/05/2023
"SAUDIA, KLM",MEX,PAR,13h 50m ,2 stops ,"3,855 NIS ",07/05/2023
"SAUDIA, Air France",MEX,PAR,17h 15m ,2 stops ,"4,118 NIS ",07/05/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"4,971 NIS ",07/05/2023
Air France,MEX,PAR,18h 00m ,2 stops ,"4,971 NIS ",07/05/2023
"KLM, Air France",MEX,PAR,18h 00m ,3 stops ,"3,849 NIS ",07/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,499 NIS ",07/05/2023
"SAUDIA, KLM",MEX,PAR,14h 20m ,2 stops ,"8,508 NIS ",07/05/2023
"SAUDIA, KLM",MEX,PAR,16h 30m ,2 stops ,"8,516 NIS ",07/05/2023
"SAUDIA, KLM",MEX,PAR,16h 20m ,2 stops ,"8,581 NIS ",07/05/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,358 NIS ",08/05/2023
Qatar Airways,MEX,PAR,20h 00m ,1 stop ,"2,331 NIS ",08/05/2023
"Pegasus Airlines, Aeroflot",MEX,PAR,27h 15m ,2 stops ,"1,280 NIS ",08/05/2023
"SAUDIA, Air France",MEX,PAR,12h 30m ,1 stop ,"2,754 NIS ",08/05/2023
"SAUDIA, Air France",MEX,PAR,16h 00m ,1 stop ,"2,754 NIS ",08/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,14h 55m ,2 stops ,"2,084 NIS ",08/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,19h 45m ,2 stops ,"2,105 NIS ",08/05/2023
"Turkish Airlines, Air Serbia",MEX,PAR,19h 45m ,2 stops ,"2,193 NIS ",08/05/2023
"Turkish Airlines, Aeroflot",MEX,PAR,16h 05m ,2 stops ,"2,228 NIS ",08/05/2023
"Turkish Airlines, Aeroflot",MEX,PAR,17h 40m ,2 stops ,"2,423 NIS ",08/05/2023
"Aegean Airlines, Finnair",MEX,PAR,16h 30m ,2 stops ,"2,435 NIS ",08/05/2023
"Turkish Airlines, LOT",MEX,PAR,12h 25m ,2 stops ,"2,461 NIS ",08/05/2023
"Oman Air, Qatar Airways",MEX,PAR,15h 55m ,2 stops ,"3,127 NIS ",08/05/2023
"Qatar Airways, Finnair",MEX,PAR,14h 10m ,2 stops ,"3,289 NIS ",08/05/2023
"Etihad Airways, Air Serbia",MEX,PAR,16h 40m ,3 stops ,"1,334 NIS ",08/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,452 NIS ",08/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,531 NIS ",08/05/2023
"Aegean Airlines, Air Serbia",MEX,PAR,18h 15m ,3 stops ,"1,547 NIS ",08/05/2023
"Pegasus Airlines, airBaltic",MEX,PAR,19h 45m ,3 stops ,"1,558 NIS ",08/05/2023
"Aegean Airlines, LOT",MEX,PAR,16h 55m ,3 stops ,"1,770 NIS ",08/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"1,787 NIS ",08/05/2023
"Pegasus Airlines, LOT",MEX,PAR,14h 30m ,3 stops ,"1,822 NIS ",08/05/2023
Multiple Airlines,MEX,PAR,19h 45m ,3 stops ,"1,869 NIS ",08/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"2,003 NIS ",08/05/2023
"Pegasus Airlines, KLM",MEX,PAR,20h 15m ,3 stops ,"2,071 NIS ",08/05/2023
"Turkish Airlines, Finnair",MEX,PAR,18h 00m ,3 stops ,"2,252 NIS ",08/05/2023
